Product Name,License Type,Product Line (PL),Product Family,Unit of Measure,List Price (USD),PRP Number,Status,Price List
Netreo DEM Microsoft 365 Insight Central Monitoring SaaS,SaaS,ITOM,ITOM SaaS,per enterprise - SaaS ,1323,PRP-00010884,Generally Available,USA List Prices 
Netreo MSP On-Prem Edition,OPS,ITOM,ITOM On Prem,per managed device ,39.69,PRP-00010860,Generally Available,USA List Prices 
Netreo MSP On-Prem Edition,Perpetual,ITOM,ITOM On Prem,per managed device ,1191,PRP-00010861,Controlled,USA List Prices 
Netreo Professional On-Prem Edition,OPS,ITOM,ITOM On Prem,per managed device ,15.88,PRP-00010856,Generally Available,USA List Prices 
Netreo Professional On-Prem Edition,Perpetual,ITOM,ITOM On Prem,per managed device ,476,PRP-00010857,Controlled,USA List Prices 
Netreo Professional SaaS Edition,SaaS,ITOM,ITOM SaaS,per managed device - SaaS ,19.85,PRP-00010876,Generally Available,USA List Prices 
Netreo Ultimate On-Prem Edition,OPS,ITOM,ITOM On Prem,per managed device ,33.08,PRP-00010858,Generally Available,USA List Prices 
Netreo Ultimate On-Prem Edition,Perpetual,ITOM,ITOM On Prem,per managed device ,992,PRP-00010859,Controlled,USA List Prices 
Netreo Ultimate SaaS Edition,SaaS,ITOM,ITOM SaaS,per managed device - SaaS ,39.69,PRP-00010877,Generally Available,USA List Prices 
Nlyte Enterprise Edition for BMC Software - MarketZone,OPS,ITOM,ITOM On Prem,per asset ,120.99,PRP-00005374,Withdrawn,USA List Prices 
Nlyte Enterprise Edition for BMC Software - MarketZone,Perpetual,ITOM,ITOM On Prem,per asset ,3629,PRP-00005375,Withdrawn,USA List Prices 
Reinstatement Fee,Perpetual,ITSM,ITSM On Prem,Each ,100000,PRP-00005676,Generally Available,USA List Prices 
Remedy ARS-Fujitsu Resells (SystemWalker) OEM outbound-Rebrand,Perpetual,ITSM,ITSM On Prem,N/A ,0,PRP-00010414,Generally Available,USA List Prices 
Remedy IT Service Management Suite - Backup License,OPS,ITSM,ITSM On Prem,per installed server ,0,PRP-00004067,Withdrawn,USA List Prices 
Remedy IT Service Management Suite - Backup License,Perpetual,ITSM,ITSM On Prem,per installed server ,0,PRP-00004068,Withdrawn,USA List Prices 
Remedy IT Service Management Suite - Development License,OPS,ITSM,ITSM On Prem,per installed server ,0,PRP-00005025,Withdrawn,USA List Prices 
Remedy IT Service Management Suite - Development License,Perpetual,ITSM,ITSM On Prem,per installed server ,0,PRP-00005026,Withdrawn,USA List Prices 
Remedy Knowledge Management Specialist - Floating User Add-On License,OPS,ITSM,ITSM On Prem,per concurrent user ,62.45,PRP-00005027,Withdrawn,USA List Prices 
Remedy Knowledge Management Specialist - Floating User Add-On License,Perpetual,ITSM,ITSM On Prem,per concurrent user ,1873,PRP-00005028,Withdrawn,USA List Prices 
Remedy Knowledge Management Specialist - User Add-On License,OPS,ITSM,ITSM On Prem,per named user ,24.98,PRP-00002377,Withdrawn,USA List Prices 
Remedy Knowledge Management Specialist - User Add-On License,Perpetual,ITSM,ITSM On Prem,per named user ,749,PRP-00002378,Withdrawn,USA List Prices 
Remedy OnDemand for Public Sector - Reporting Database Storage 100 GB - ESO,SaaS,ITSM,ITSM SaaS,Each ,526.85,PRP-00002107,Transition,USA List Prices 
Remedy Self Service - Floating User Add-On License 25-Pk Lsn,OPS,ITSM,ITSM On Prem,per concurrent user ,1248.97,PRP-00004728,Withdrawn,USA List Prices 
Remedy Self Service - Floating User Add-On License 25-Pk Lsn,Perpetual,ITSM,ITSM On Prem,per concurrent user ,37469,PRP-00004729,Withdrawn,USA List Prices 
Remedy Self Service - User Add-On License 50-Pk Lsn,OPS,ITSM,ITSM On Prem,per named user ,33.97,PRP-00004593,Withdrawn,USA List Prices 
Remedy Self Service - User Add-On License 50-Pk Lsn,Perpetual,ITSM,ITSM On Prem,per named user ,1019,PRP-00004595,Withdrawn,USA List Prices 
Remedyforce Client Management - Premium,SaaS,ITOM,ITOM SaaS,per node - SaaS ,0,PRP-00000375,Withdrawn,USA List Prices 
Remedyforce Client Management - Premium Plus,SaaS,ITOM,ITOM SaaS,per node - SaaS ,0,PRP-00003802,Withdrawn,USA List Prices 
Remedyforce Client Management Premium Nodes,SaaS,ITOM,ITOM SaaS,per node - SaaS ,2.28,PRP-00000830,Withdrawn,USA List Prices 
Remedyforce Client Management Premium Plus Nodes,SaaS,ITOM,ITOM SaaS,per node - SaaS ,3.78,PRP-00003708,Withdrawn,USA List Prices 
Sentry Backup Analyzer for TrueSight Operations Management - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,129.09,PRP-00003133,Transition,USA List Prices 
Sentry Backup Analyzer for TrueSight Operations Management - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,3872,PRP-00003134,Transition,USA List Prices 
Sentry Backup Monitor for BMC Helix Operations Management - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,120.77,PRP-00002365,Transition,USA List Prices 
Sentry Backup Monitor for BMC Helix Operations Management (DoD Impact Level 4) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,208.74,PRP-00011076,Transition,USA List Prices 
Sentry Backup Monitor for BMC Helix Operations Management (DoD Impact Level 5) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,250.47,PRP-00010823,Transition,USA List Prices 
Sentry Backup Monitor for BMC Helix Operations Management (FedRAMP) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,173.91,PRP-00002366,Transition,USA List Prices 
Sentry Backup Monitor for BMC Helix Operations Management on BMC Cloud - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,120.77,PRP-00002364,Transition,USA List Prices 
Sentry Backup Monitor for BMC Helix Operations Management OnPrem - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,102.66,PRP-00007189,Generally Available,USA List Prices 
Sentry Backup Monitor for BMC Helix Operations Management OnPrem - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,3080,PRP-00007190,Generally Available,USA List Prices 
Sentry Bundle for BMC Helix Continuous Optimization - Resource Unit - MarketZone,SaaS,ITOM,ITOM SaaS,per resource unit - SaaS ,95.08,PRP-00010457,Generally Available,USA List Prices 
Sentry Bundle for BMC Helix Continuous Optimization OnPrem - Resource Unit - MarketZone,OPS,ITOM,ITOM On Prem,per resource unit ,76.9,PRP-00010458,Generally Available,USA List Prices 
Sentry Bundle for BMC Helix Operations Management - Resource Unit - MarketZone,SaaS,ITOM,ITOM SaaS,per resource unit - SaaS ,80.18,PRP-00010459,Generally Available,USA List Prices 
Sentry Bundle for BMC Helix Operations Management OnPrem - Resource Unit - MarketZone,OPS,ITOM,ITOM On Prem,per resource unit ,64.85,PRP-00010460,Generally Available,USA List Prices 
Sentry for TrueSight Operations Management - Base License - MarketZone,OPS,ITOM,ITOM On Prem,per enterprise ,60.47,PRP-00002883,Transition,USA List Prices 
Sentry for TrueSight Operations Management - Base License - MarketZone,Perpetual,ITOM,ITOM On Prem,per enterprise ,1815,PRP-00002884,Transition,USA List Prices 
Sentry Hardware Analyzer for TrueSight Operations Management - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,75.01,PRP-00001497,Transition,USA List Prices 
Sentry Hardware Analyzer for TrueSight Operations Management - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,2250,PRP-00001498,Transition,USA List Prices 
Sentry Hardware Analyzer for TrueSight Operations Management (CPU) - MarketZone,OPS,ITOM,ITOM On Prem,per CPU - Full Capacity ,22.68,PRP-00001495,Transition,USA List Prices 
Sentry Hardware Analyzer for TrueSight Operations Management (CPU) - MarketZone,Perpetual,ITOM,ITOM On Prem,per CPU - Full Capacity ,681,PRP-00001496,Transition,USA List Prices 
Sentry Hardware Monitor for BMC Helix Operations Management - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,86.64,PRP-00001789,Transition,USA List Prices 
Sentry Hardware Monitor for BMC Helix Operations Management (DoD Impact Level 4) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,149.66,PRP-00011077,Transition,USA List Prices 
Sentry Hardware Monitor for BMC Helix Operations Management (DoD Impact Level 5) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,179.62,PRP-00010824,Transition,USA List Prices 
Sentry Hardware Monitor for BMC Helix Operations Management (FedRAMP) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,124.76,PRP-00001790,Transition,USA List Prices 
Sentry Hardware Monitor for BMC Helix Operations Management on BMC Cloud - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,86.64,PRP-00001788,Transition,USA List Prices 
Sentry Hardware Monitor for BMC Helix Operations Management OnPrem - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,73.65,PRP-00007208,Generally Available,USA List Prices 
Sentry Hardware Monitor for BMC Helix Operations Management OnPrem - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,2209,PRP-00007209,Generally Available,USA List Prices 
Sentry High Availability Analyzer for TrueSight Operations Management - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,39.32,PRP-00006796,Transition,USA List Prices 
Sentry High Availability Analyzer for TrueSight Operations Management - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,1180,PRP-00006797,Transition,USA List Prices 
Sentry High Availability and Backup Analyzer for TrueSight Operations Management - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,31.74,PRP-00004077,Transition,USA List Prices 
Sentry High Availability and Backup Analyzer for TrueSight Operations Management - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,953,PRP-00004078,Transition,USA List Prices 
Sentry High Availability Monitor for BMC Helix Operations Management - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,36.76,PRP-00000491,Transition,USA List Prices 
Sentry High Availability Monitor for BMC Helix Operations Management (DoD Impact Level 4) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,63.54,PRP-00011078,Transition,USA List Prices 
Sentry High Availability Monitor for BMC Helix Operations Management (DoD Impact Level 5) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,76.26,PRP-00010825,Transition,USA List Prices 
Sentry High Availability Monitor for BMC Helix Operations Management (FedRAMP) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,52.93,PRP-00000490,Transition,USA List Prices 
Sentry High Availability Monitor for BMC Helix Operations Management on BMC Cloud - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,36.76,PRP-00000492,Transition,USA List Prices 
Sentry High Availability Monitor for BMC Helix Operations Management OnPrem - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,31.24,PRP-00007173,Generally Available,USA List Prices 
Sentry High Availability Monitor for BMC Helix Operations Management OnPrem - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,937,PRP-00007174,Generally Available,USA List Prices 
Sentry Integrator for BMC Solutions - MarketZone,OPS,ITOM,ITOM On Prem,per third-party software ,3744.68,PRP-00002224,Transition,USA List Prices 
Sentry Integrator for BMC Solutions - MarketZone,Perpetual,ITOM,ITOM On Prem,per third-party software ,112341,PRP-00002225,Transition,USA List Prices 
Sentry Microsoft Applications Analyzer for TrueSight Operations Management - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,46.57,PRP-00001008,Withdrawn,USA List Prices 
Sentry Microsoft Applications Analyzer for TrueSight Operations Management - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,1397,PRP-00001009,Withdrawn,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management for Devices - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average device endpoint - SaaS ,7.4,PRP-00006979,Transition,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management for Devices (DoD Impact Level 4) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average device endpoint - SaaS ,12.77,PRP-00011079,Transition,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management for Devices (DoD Impact Level 5) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average device endpoint - SaaS ,15.34,PRP-00010826,Transition,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management for Devices (FedRAMP) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average device endpoint - SaaS ,10.63,PRP-00006983,Transition,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management for Serverless Assets (250-Pack) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average Serverless Asset - SaaS ,385.52,PRP-00006981,Transition,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management for Serverless Assets (250-Pack) (DoD Impact Level 4) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average Serverless Asset - SaaS ,321.29,PRP-00011080,Transition,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management for Serverless Assets (250-Pack) (DoD Impact Level 5) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average Serverless Asset - SaaS ,799.4,PRP-00010827,Transition,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management for Serverless Assets (250-Pack) (FedRAMP) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average Serverless Asset - SaaS ,555.13,PRP-00006977,Transition,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management for Servers - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,35.98,PRP-00006973,Transition,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management for Servers (DoD Impact Level 4) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,62.25,PRP-00011081,Transition,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management for Servers (DoD Impact Level 5) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,74.68,PRP-00010828,Transition,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management for Servers (FedRAMP) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,51.85,PRP-00006975,Transition,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management OnPrem for Devices - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - average Device Endpoint ,6.3,PRP-00007121,Generally Available,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management OnPrem for Devices - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - average Device Endpoint ,189,PRP-00007122,Generally Available,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management OnPrem for Serverless Assets (250-Pack) - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - average Serverless Asset ,327.72,PRP-00007119,Generally Available,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management OnPrem for Serverless Assets (250-Pack) - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - average Serverless Asset ,9832,PRP-00007120,Generally Available,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management OnPrem for Servers - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,30.57,PRP-00007123,Generally Available,USA List Prices 
Sentry Monitoring Studio for BMC Helix Operations Management OnPrem for Servers - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,917,PRP-00007124,Generally Available,USA List Prices 
Sentry Monitoring Studio for TrueSight Operations Management - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,29.94,PRP-00004568,Transition,USA List Prices 
Sentry Monitoring Studio for TrueSight Operations Management - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,898,PRP-00004570,Transition,USA List Prices 
Sentry Monitoring Studio for TrueSight Operations Management (CPU) - MarketZone,OPS,ITOM,ITOM On Prem,per CPU - Full Capacity ,27.23,PRP-00004565,Transition,USA List Prices 
Sentry Monitoring Studio for TrueSight Operations Management (CPU) - MarketZone,Perpetual,ITOM,ITOM On Prem,per CPU - Full Capacity ,817,PRP-00004566,Transition,USA List Prices 
Sentry Storage Analyzer for TrueSight Operations Management (Device Endpoint) - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - device endpoint ,133.09,PRP-00001004,Transition,USA List Prices 
Sentry Storage Analyzer for TrueSight Operations Management (Device Endpoint) - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - device endpoint ,3992,PRP-00001005,Transition,USA List Prices 
Sentry Storage Analyzer for TrueSight Operations Management (Monitored Element) - MarketZone,OPS,ITOM,ITOM On Prem,per monitored element ,60.47,PRP-00001002,Transition,USA List Prices 
Sentry Storage Analyzer for TrueSight Operations Management (Monitored Element) - MarketZone,Perpetual,ITOM,ITOM On Prem,per monitored element ,1815,PRP-00001003,Transition,USA List Prices 
Sentry Storage Analyzer for TrueSight Operations Management (Port) - MarketZone,OPS,ITOM,ITOM On Prem,per port ,30.24,PRP-00001000,Transition,USA List Prices 
Sentry Storage Analyzer for TrueSight Operations Management (Port) - MarketZone,Perpetual,ITOM,ITOM On Prem,per port ,907,PRP-00001001,Transition,USA List Prices 
Sentry Storage Monitor for BMC Helix Operations Management - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average port - SaaS ,36.76,PRP-00002547,Transition,USA List Prices 
Sentry Storage Monitor for BMC Helix Operations Management (DoD Impact Level 4) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average port - SaaS ,63.54,PRP-00011082,Transition,USA List Prices 
Sentry Storage Monitor for BMC Helix Operations Management (DoD Impact Level 5) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average port - SaaS ,76.26,PRP-00010829,Transition,USA List Prices 
Sentry Storage Monitor for BMC Helix Operations Management (FedRAMP) - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average port - SaaS ,52.93,PRP-00002546,Transition,USA List Prices 
Sentry Storage Monitor for BMC Helix Operations Management on BMC Cloud - MarketZone,SaaS,ITOM,ITOM SaaS,per asset - average port - SaaS ,36.76,PRP-00002545,Transition,USA List Prices 
Sentry Storage Monitor for BMC Helix Operations Management OnPrem - MarketZone,OPS,ITOM,ITOM On Prem,per managed asset - average Port ,31.24,PRP-00007171,Generally Available,USA List Prices 
Sentry Storage Monitor for BMC Helix Operations Management OnPrem - MarketZone,Perpetual,ITOM,ITOM On Prem,per managed asset - average Port ,937,PRP-00007172,Generally Available,USA List Prices 
SQL-BackTrack for Oracle,OPS,CVT,DM - DS,per gigabyte ,31.15,PRP-00000543,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,Perpetual,CVT,DM - DS,per gigabyte ,935,PRP-00000544,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,OPS,CVT,DM - DS,per gigabyte range ,7669.14,PRP-00000552,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,OPS,CVT,DM - DS,per gigabyte range ,1600.49,PRP-00000548,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,OPS,CVT,DM - DS,per gigabyte range ,391.13,PRP-00000545,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,OPS,CVT,DM - DS,per gigabyte range ,11503.74,PRP-00000553,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,OPS,CVT,DM - DS,per gigabyte range ,2875.92,PRP-00000549,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,OPS,CVT,DM - DS,per gigabyte range ,651.89,PRP-00000546,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,OPS,CVT,DM - DS,per gigabyte range ,3451.11,PRP-00000550,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,OPS,CVT,DM - DS,per gigabyte range ,958.65,PRP-00000547,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,OPS,CVT,DM - DS,per gigabyte range ,3834.57,PRP-00000551,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,Perpetual,CVT,DM - DS,per gigabyte range ,230074,PRP-00000561,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,Perpetual,CVT,DM - DS,per gigabyte range ,48015,PRP-00000557,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,Perpetual,CVT,DM - DS,per gigabyte range ,11734,PRP-00000554,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,Perpetual,CVT,DM - DS,per gigabyte range ,345112,PRP-00000562,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,Perpetual,CVT,DM - DS,per gigabyte range ,86277,PRP-00000558,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,Perpetual,CVT,DM - DS,per gigabyte range ,19557,PRP-00000555,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,Perpetual,CVT,DM - DS,per gigabyte range ,103533,PRP-00000559,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,Perpetual,CVT,DM - DS,per gigabyte range ,28760,PRP-00000556,Withdrawn,USA List Prices 
SQL-BackTrack for Oracle,Perpetual,CVT,DM - DS,per gigabyte range ,115037,PRP-00000560,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,OPS,CVT,DM - DS,per gigabyte ,36.74,PRP-00005679,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,Perpetual,CVT,DM - DS,per gigabyte ,1102,PRP-00005680,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,OPS,CVT,DM - DS,per gigabyte range ,9006.4,PRP-00005688,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,OPS,CVT,DM - DS,per gigabyte range ,1879.57,PRP-00005684,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,OPS,CVT,DM - DS,per gigabyte range ,459.33,PRP-00005681,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,OPS,CVT,DM - DS,per gigabyte range ,13509.65,PRP-00005689,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,OPS,CVT,DM - DS,per gigabyte range ,3377.39,PRP-00005685,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,OPS,CVT,DM - DS,per gigabyte range ,765.56,PRP-00005682,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,OPS,CVT,DM - DS,per gigabyte range ,4052.88,PRP-00005686,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,OPS,CVT,DM - DS,per gigabyte range ,1125.81,PRP-00005683,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,OPS,CVT,DM - DS,per gigabyte range ,4503.2,PRP-00005687,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,Perpetual,CVT,DM - DS,per gigabyte range ,270195,PRP-00005697,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,Perpetual,CVT,DM - DS,per gigabyte range ,56388,PRP-00005693,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,Perpetual,CVT,DM - DS,per gigabyte range ,13780,PRP-00005690,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,Perpetual,CVT,DM - DS,per gigabyte range ,405294,PRP-00005698,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,Perpetual,CVT,DM - DS,per gigabyte range ,101323,PRP-00005694,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,Perpetual,CVT,DM - DS,per gigabyte range ,22967,PRP-00005691,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,Perpetual,CVT,DM - DS,per gigabyte range ,121588,PRP-00005695,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,Perpetual,CVT,DM - DS,per gigabyte range ,33775,PRP-00005692,Withdrawn,USA List Prices 
SQL-BackTrack for Sybase,Perpetual,CVT,DM - DS,per gigabyte range ,135097,PRP-00005696,Withdrawn,USA List Prices 
Stackify Prefix Premium Edition,OPS,ITOM,ITOM On Prem,per instance ,22.05,PRP-00011252,Withdrawn,USA List Prices 
Stackify Prefix Premium Edition,Perpetual,ITOM,ITOM On Prem,per instance ,662,PRP-00011253,Withdrawn,USA List Prices 
Stackify Retrace Enterprise (15-day retention),SaaS,ITOM,ITOM SaaS,per host-month - SaaS ,44.27,PRP-00011254,Withdrawn,USA List Prices 
Stackify Retrace Enterprise (30-day retention),SaaS,ITOM,ITOM SaaS,per host-month - SaaS ,48.7,PRP-00011255,Withdrawn,USA List Prices 
Stackify Retrace Enterprise (60-day retention),SaaS,ITOM,ITOM SaaS,per host-month - SaaS ,57.55,PRP-00011256,Withdrawn,USA List Prices 
Stackify Retrace Enterprise (90-day retention),SaaS,ITOM,ITOM SaaS,per host-month - SaaS ,66.4,PRP-00011257,Withdrawn,USA List Prices 
Symphony Services Corp (Inbound Royalty - BMC BladeLogic Client Automation LPV49),Perpetual,CVT,BCA,N/A ,0,PRP-00010405,Generally Available,USA List Prices 
Symphony Services Corp (Inbound Royalty - BMC Database Recovery Management LAV87),Perpetual,CVT,DM - DS,N/A ,0,PRP-00010404,Generally Available,USA List Prices 
Symphony Web Access Manager (Inbound Royalty - Web Access Management),Perpetual,CVT,IDM,N/A ,0,PRP-00010402,Generally Available,USA List Prices 
Technology Alliance Program,Perpetual,ITSM,ITSM On Prem,N/A ,0,PRP-00010413,Generally Available,USA List Prices 
Track-It! Audit,OPS,CVT,Track-It,per asset ,0.8,PRP-00006171,Generally Available,USA List Prices 
Track-It! Audit,Perpetual,CVT,Track-It,per asset ,17,PRP-00006172,Generally Available,USA List Prices 
Track-It! Barcode (Includes 1 Device License),OPS,CVT,Track-It,per instance ,143.76,PRP-00006226,Generally Available,USA List Prices 
Track-It! Barcode (Includes 1 Device License),Perpetual,CVT,Track-It,per instance ,3137,PRP-00006227,Generally Available,USA List Prices 
Track-It! Barcode Device License,OPS,CVT,Track-It,per adapter ,32.23,PRP-00002383,Generally Available,USA List Prices 
Track-It! Barcode Device License,Perpetual,CVT,Track-It,per adapter ,703,PRP-00002384,Generally Available,USA List Prices 
Track-It! Base Package (1 Named Tech + 50 Inventory + 50 Ent SS),OPS,CVT,Track-It,per instance ,102.72,PRP-00004572,Generally Available,USA List Prices 
Track-It! Base Package (1 Named Tech + 50 Inventory + 50 Ent SS),Perpetual,CVT,Track-It,per instance ,2241,PRP-00004573,Generally Available,USA List Prices 
Track-It! Concurrent Technician,OPS,CVT,Track-It,per concurrent user ,124.54,PRP-00005954,Transition,USA List Prices 
Track-It! Concurrent Technician,Perpetual,CVT,Track-It,per concurrent user ,2717,PRP-00005956,Transition,USA List Prices 
Track-It! Concurrent Technician with 50 Self Service Users,OPS,CVT,Track-It,per concurrent user ,122.14,PRP-00005950,Generally Available,USA List Prices 
Track-It! Concurrent Technician with 50 Self Service Users,Perpetual,CVT,Track-It,per concurrent user ,2665,PRP-00005952,Generally Available,USA List Prices 
Track-It! Mac Audit,OPS,CVT,Track-It,per asset ,0.97,PRP-00004575,Generally Available,USA List Prices 
Track-It! Mac Audit,Perpetual,CVT,Track-It,per asset ,21,PRP-00004577,Generally Available,USA List Prices 
Track-It! Named Technician,OPS,CVT,Track-It,per named user ,56.59,PRP-00004760,Transition,USA List Prices 
Track-It! Named Technician,Perpetual,CVT,Track-It,per named user ,1235,PRP-00004761,Transition,USA List Prices 
Track-It! Named Technician with 50 Self Service Users,OPS,CVT,Track-It,per named user ,55.5,PRP-00004758,Generally Available,USA List Prices 
Track-It! Named Technician with 50 Self Service Users,Perpetual,CVT,Track-It,per named user ,1211,PRP-00004759,Generally Available,USA List Prices 
